SV_ID,Property_Name,BHK,Property_Type,City,USPs,OTA_Platform,Current_Title,Valid_Listing_URL
695,Maximus,6,Villa,Lonavala,"Pool, Gazebo",Booking.com,"Maximus Villa by VEO, StayVista - 6BHK with Pool Table & Sauna",https://www.booking.com/hotel/in/kainya-villa-by-vista-rooms.html
695,Maximus,6,Villa,Lonavala,"Pool, Gazebo",MakeMyTrip,StayVista | Maximus Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201910111850106871&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
318,Nivaant Farms,17,Villa,India,"Pool, Lawn",Agoda,StayVista at Nivaant Farms,https://www.agoda.com/en-in/nivaant-farms-by-vista-rooms/hotel/khopoli-in.html
318,Nivaant Farms,17,Villa,India,"Pool, Lawn",Airbnb,9R+Pool+Lawn+Pickle Court-StayVista@Nivaant Farms.,https://www.airbnb.co.in/rooms/1511993314533246186
318,Nivaant Farms,17,Villa,India,"Pool, Lawn",Booking.com,Nivaant Farms And Cottages by StayVista - 17BHK with Pet Friendly & Pickle Ball,https://www.booking.com/hotel/in/nivaant-farms-by-vista-rooms.html
318,Nivaant Farms,17,Villa,India,"Pool, Lawn",MakeMyTrip,StayVista at Nivaant Farms,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201907161201449124&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
260,The Verandah,5,Villa,Bhimtal,"Mountain View, BBQ",Agoda,StayVista at The Verandah,https://www.agoda.com/en-in/the-verandah-by-vista-rooms/hotel/harnagar-jangalia-gaon-in.html
260,The Verandah,5,Villa,Bhimtal,"Mountain View, BBQ",Airbnb,5BR|Mountain View|StayVista| The Verandah @Bhimtal,https://www.airbnb.co.in/rooms/8602984
260,The Verandah,5,Villa,Bhimtal,"Mountain View, BBQ",Booking.com,The Verandah by StayVista - 5BHK Mountain-View Villa with BBQ,https://www.booking.com/hotel/in/the-verandah-by-vista-rooms.html
260,The Verandah,5,Villa,Bhimtal,"Mountain View, BBQ",MakeMyTrip,StayVista | The Verandah Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903191403037812&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
510,Casa Do Amor,6,Villa,Goa,"Private Pool, Lawn",Agoda,Casa Do Amor with Pvt Pool by StayVista,https://www.agoda.com/en-in/casa-do-amor-by-vista-rooms/hotel/goa-in.html
510,Casa Do Amor,6,Villa,Goa,"Private Pool, Lawn",Airbnb,6BR Pool&Lawn StayVista Casa Do Amor Sangolda Goa!,https://www.airbnb.co.in/rooms/670685178529359163
510,Casa Do Amor,6,Villa,Goa,"Private Pool, Lawn",Booking.com,"Casa Do Amor - Sangolda by VEO, StayVista - 6BHK Pet-Friendly Villa with Private Pool",https://www.booking.com/hotel/in/casa-do-amor-by-vista-rooms.html
510,Casa Do Amor,6,Villa,Goa,"Private Pool, Lawn",MakeMyTrip,StayVista at Casa Do Amor,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201908311328127610&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
981,Casa Serenity,4,Villa,Lonavala,"Pool, Jacuzzi, Lawn",Agoda,"Casa Serenity by StayVista - Relax with a pool, lawn, and inviting jacuzzi",https://www.agoda.com/en-in/casa-serenity-5br-in-lonavala-by-vista-rooms/hotel/lonavala-in.html
981,Casa Serenity,4,Villa,Lonavala,"Pool, Jacuzzi, Lawn",Airbnb,4BHK Pool & Jacuzzi Villa | Casa Serenity Lonavala,https://www.airbnb.co.in/rooms/655405122230151347
981,Casa Serenity,4,Villa,Lonavala,"Pool, Jacuzzi, Lawn",Booking.com,StayVista's Casa Serenity - 4BHK Pet-Friendly Villa with Jacuzzi,https://www.booking.com/hotel/in/sharma-villa-by-vista-rooms.html
981,Casa Serenity,4,Villa,Lonavala,"Pool, Jacuzzi, Lawn",MakeMyTrip,StayVista | Casa Serenity 4 BHK Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912261134466732&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
833,Serene Nook,1,Villa,Wada,Jacuzzi,Agoda,StayVista's Serene Nook - Pet-Friendly Villa with Jacuzzi & Terrace,https://www.agoda.com/sayoung-villa-by-vista-rooms/hotel/vikramgad-in.html
833,Serene Nook,1,Villa,Wada,Jacuzzi,Airbnb,1BR |Luxury Jacuzzi|StayVista| Serene Nook @Wada,https://www.airbnb.co.in/rooms/40042182
833,Serene Nook,1,Villa,Wada,Jacuzzi,Booking.com,"Serene Nook - Wada by VEO, StayVista - 1BHK Pet-Friendly Villa with Jacuzzi",https://www.booking.com/hotel/in/sayoung-villa-by-vista-rooms.html
833,Serene Nook,1,Villa,Wada,Jacuzzi,MakeMyTrip,StayVista | Serene Nook 1 BHK Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201911301503281337&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
850,Misty Mountains,2,Villa,Kasauli,"Pool, Mountain View",Agoda,StayVista at Misty Mountains Cottage,https://www.agoda.com/en-in/misty-mountains-cottage-by-vista-rooms/hotel/kasauli-in.html
850,Misty Mountains,2,Villa,Kasauli,"Pool, Mountain View",Airbnb,StayVista at Misty Mountains Cottage-2BR Hill View,https://www.airbnb.co.in/rooms/1734474981679841350
850,Misty Mountains,2,Villa,Kasauli,"Pool, Mountain View",Booking.com,StayVista's Misty Mountains Cottage - 2BHK with Mountain View & Pool Table,https://www.booking.com/hotel/in/hillcrest-villa-by-vistarooms.html
850,Misty Mountains,2,Villa,Kasauli,"Pool, Mountain View",MakeMyTrip,StayVista | Misty Mountains 2 BHK Cottage,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202001131110548702&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
902,Lake Trails,2,Villa,Nainital,"Valley View, Lake View, Bonfire",Agoda,Lake Trails with Beautiful Valley View by StayVista,https://www.agoda.com/singh-and-kapoor-s-villa-by-vista-rooms/hotel/nainital-in.html
902,Lake Trails,2,Villa,Nainital,"Valley View, Lake View, Bonfire",Airbnb,"2BR @ Lake Trails w/Lake View, Cook, Wifi -Bhimtal",https://www.airbnb.co.in/rooms/1527271590474527133
902,Lake Trails,2,Villa,Nainital,"Valley View, Lake View, Bonfire",Booking.com,"Lake Trails by VEO, StayVista - 2BHK Lake-View Villa with EV Station & Bonfire",https://www.booking.com/hotel/in/singh-and-kapoors-villa-by-vista-rooms.html
902,Lake Trails,2,Villa,Nainital,"Valley View, Lake View, Bonfire",MakeMyTrip,StayVista at Lake Trails with Bonfire and Valley View,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912161130053844&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
976,Woodside Meadows by VEO,3,Villa,Shimla,Jacuzzi,Agoda,Villa Woodside Meadows by VEO - Part of StayVista,https://www.agoda.com/en-in/villa-woodside-meadows-by-veo-part-of-stayvista-h13753482/hotel/shimla-in.html
976,Woodside Meadows by VEO,3,Villa,Shimla,Jacuzzi,Airbnb,3BR Woodside Meadows Hilltop Cabin with Jacuzzi,https://www.airbnb.co.in/rooms/664836870630358248
976,Woodside Meadows by VEO,3,Villa,Shimla,Jacuzzi,Booking.com,"Villa Woodside Meadows by VEO - Hilltop cabin with Jacuzzi, Kasauli",https://www.booking.com/hotel/in/prem-ashray-by-vista-rooms.html
976,Woodside Meadows by VEO,3,Villa,Shimla,Jacuzzi,MakeMyTrip,Villa Woodside Meadows by VEO - Part of StayVista,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912231255001694&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
1017,Davey's Townhouse by VEO,3,Villa,India,Private Pool,Agoda,Davey's Townhouse by VEO - Part of StayVista,https://www.agoda.com/en-in/davey-s-townhouse/hotel/mysore-in.html
1017,Davey's Townhouse by VEO,3,Villa,India,Private Pool,Airbnb,3BR|PetStay+Bfast |StayVista Davey’s House| Mysore,https://www.airbnb.co.in/rooms/40763389
1017,Davey's Townhouse by VEO,3,Villa,India,Private Pool,Booking.com,"Davey's Townhouse by VEO, StayVista - 3BHK Pet-Friendly Villa with EV Station",https://www.booking.com/hotel/in/davey-39-s-townhouse.html
1017,Davey's Townhouse by VEO,3,Villa,India,Private Pool,MakeMyTrip,Davey's Townhouse by VEO - Part of StayVista,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201604291032455936&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
1140,Destine,2,Cottage,Kasauli,Mountain View,Agoda,StayVista at Destine Cottage,https://www.agoda.com/en-in/destine-cottage-2-br-w-forest-views-in-kasauli/hotel/sankri-in.html
1140,Destine,2,Cottage,Kasauli,Mountain View,Airbnb,2BR|Forest View|StayVista| Destine Cottage@Kasauli,https://www.airbnb.co.in/rooms/1446158152809596745
1140,Destine,2,Cottage,Kasauli,Mountain View,Booking.com,StayVista's Destine Cottage - 2BHK with Mountain View & Terrace,https://www.booking.com/hotel/in/destine-by-vista-rooms.html
1140,Destine,2,Cottage,Kasauli,Mountain View,MakeMyTrip,StayVista at Destine Cottage,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202607081631029235&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
1194,Solitude in the Woods,4,Villa,India,"Pool, Orchard",Agoda,StayVista at Solitude in the Woods,https://www.agoda.com/en-in/solitude-in-the-woods-by-vista-rooms/hotel/new-delhi-and-ncr-in.html
1194,Solitude in the Woods,4,Villa,India,"Pool, Orchard",Airbnb,"4BR | Solitude in Woods W/ Pool, Kids play area",https://www.airbnb.co.in/rooms/42052074
1194,Solitude in the Woods,4,Villa,India,"Pool, Orchard",Booking.com,Solitude in the Woods by StayVista - Pet Friendly & Orchard,https://www.booking.com/hotel/in/solitude-in-the-woods-by-vista-rooms.html
1194,Solitude in the Woods,4,Villa,India,"Pool, Orchard",MakeMyTrip,StayVista I Solitude in the Woods 2 BHK Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202002131146429624&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
1196,Novera The Lake,3,Villa,Wayanad,Gazebo,Agoda,StayVista at Novera The Lake Villa,https://www.agoda.com/en-in/novera-by-vista-rooms/hotel/tariyod-in.html
1196,Novera The Lake,3,Villa,Wayanad,Gazebo,Airbnb,3 BHK Luxury Villa w/Scenic View + BKFST @ Wayanad,https://www.airbnb.co.in/rooms/42234446
1196,Novera The Lake,3,Villa,Wayanad,Gazebo,Booking.com,StayVista's Novera - 3BHK Lake-View Villa with Gazebo,https://www.booking.com/hotel/in/novera-by-vista-rooms.html
1196,Novera The Lake,3,Villa,Wayanad,Gazebo,MakeMyTrip,StayVista | Novera Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202002151556328976&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
722,Escape,3,Villa,India,"Mountain View, Orchard",Agoda,"La Ipsing Farm by StayVista, A heritage property in orchards with Mountain views, featuring Outdoor",https://www.agoda.com/en-in/la-ipsing-farm-by-vista-rooms/hotel/rumtek-in.html
722,Escape,3,Villa,India,"Mountain View, Orchard",Airbnb,3BHK Views+Outdoor Games|StayVista Escape@Samdong,https://www.airbnb.co.in/rooms/673565147964147782
722,Escape,3,Villa,India,"Mountain View, Orchard",Booking.com,"La Ipsing Farm by StayVista - 3 BHK Villa with Balcony, Mountain View, Indoor Games, and Pet Friendly",https://www.booking.com/hotel/in/la-lpsing-farm-by-vista-rooms.html
722,Escape,3,Villa,India,"Mountain View, Orchard",MakeMyTrip,StayVista | La Ipsing Farm 3 BHK Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201910231733437120&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
687,PleasantVille,4,Villa,India,Lawn,Agoda,StayVista at PleasantVille with Huge Lawn Area,https://www.agoda.com/en-in/pleasantville-by-vista-rooms/hotel/nahan-in.html
687,PleasantVille,4,Villa,India,Lawn,Airbnb,4BR |Mountain Escape|StayVista| PleasantVille @HP,https://www.airbnb.co.in/rooms/39454414
687,PleasantVille,4,Villa,India,Lawn,Booking.com,"PleasantVille - Nahan by VEO, StayVista - 4BHK Mountain-View Villa with Pet Friendly",https://www.booking.com/hotel/in/pleasant-villa-by-vista-rooms.html
687,PleasantVille,4,Villa,India,Lawn,MakeMyTrip,StayVista | PleasantVille 4 BHK Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201910181802126496&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
